-7.48,9.74,-8.54,-1.34,0.93,1.0
0.00,28.21,2.31,0.00,2.31,1.0
1.97,2.39,3.31,0.34,1.00,1.0
3.15,333.31,16.60,12.18,1.26,0.0
-4.25,7.77,-4.26,0.34,-1.54,0.0
0.00,8.31,2.31,0.00,2.31,1.0
3.15,66.08,-0.32,-1.32,-2.16,0.0
2.73,1.44,0.65,-1.53,0.11,0.0
3.15,229.08,16.09,10.72,2.22,0.0
3.15,18.62,1.52,-1.32,-0.31,1.0
3.15,13.68,9.92,6.74,0.04,0.0
0.00,27.49,2.31,0.00,2.31,0.0
1.97,9.24,-0.68,-2.11,0.12,1.0
3.15,0.01,6.29,0.55,1.60,0.0
-2.60,5.10,-3.81,-1.32,0.11,1.0
2.35,0.91,1.42,-1.77,1.49,1.0
3.15,46.50,0.70,-1.32,-2.28,1.0
0.00,15.42,2.31,0.00,2.31,1.0
1.82,0.92,-0.36,-2.29,0.12,1.0
3.15,11.28,2.13,-1.32,-0.85,1.0
0.00,20.48,2.31,0.00,2.31,1.0
0.00,7.31,2.05,0.00,2.05,0.0
3.15,4.25,4.11,-1.32,2.27,1.0
3.15,32.85,10.15,6.27,0.73,0.0
3.15,54.23,1.20,-1.32,-0.64,0.0
0.00,62.09,2.31,0.00,2.31,1.0
1.36,4.60,-1.37,-3.05,0.32,1.0
3.15,35.51,4.04,0.55,0.98,0.0
0.00,8.18,2.31,0.00,2.31,1.0
3.15,24.88,1.00,-1.32,-0.19,1.0
3.15,56.11,5.38,-1.32,3.54,0.0
0.00,11.85,2.31,0.00,2.31,0.0
3.15,6.56,6.71,0.55,2.06,0.0
3.15,16.52,1.98,-1.32,0.79,1.0
-7.36,30.13,1.69,6.74,2.97,0.0
3.15,5.36,1.07,-1.32,-0.11,1.0
3.15,14.89,15.41,10.72,0.28,0.0
3.15,17.89,13.26,10.72,0.04,0.0
3.15,25.03,2.92,-1.32,1.08,0.0
3.15,36.36,5.62,-1.32,3.78,1.0
0.00,65.39,2.31,0.00,2.31,0.0
1.82,2.85,3.84,0.32,0.45,0.0
3.15,18.09,6.68,5.07,-0.90,0.0
3.14,3.28,2.28,-1.32,0.46,1.0
3.03,7.41,7.83,4.87,-0.07,0.0
2.65,5.93,0.57,-1.57,0.14,1.0
3.15,47.25,8.61,6.74,-1.28,0.0
3.15,29.43,11.17,6.74,-0.46,0.0
2.65,-2.77,11.54,9.00,0.39,1.0
2.27,3.79,1.72,-1.83,1.28,1.0
-7.36,10.50,-9.04,-1.32,-0.37,1.0
3.03,2.45,1.98,-1.37,0.32,1.0
0.00,17.10,2.31,0.00,2.31,1.0
3.15,15.26,2.38,0.55,-0.68,0.0
-2.60,59.94,-3.31,0.55,-1.26,0.0
3.15,13.76,1.43,-1.32,0.25,0.0
0.00,212.08,2.31,0.00,2.31,0.0
3.15,10.75,14.37,10.72,0.50,0.0
3.15,134.53,12.71,10.72,-1.16,0.0
2.04,5.45,0.62,-2.04,0.61,1.0
3.15,13.82,3.34,-1.32,1.50,1.0
3.15,40.08,0.75,-1.32,-1.09,0.0
3.15,42.90,15.39,10.72,0.27,0.0
3.15,2.48,3.61,-1.32,1.77,1.0
-7.36,43.47,-6.29,-1.32,1.11,1.0
3.15,15.95,4.41,0.55,0.70,1.0
2.65,8.03,0.49,-1.57,-0.59,0.0
0.00,3.18,2.31,0.00,2.31,1.0
3.15,3.89,2.33,-1.32,1.15,1.0
1.59,4.73,-0.46,-2.62,0.57,1.0
3.15,62.43,9.10,5.07,1.53,0.0
3.15,3.14,3.04,-1.32,0.19,0.0
-2.60,59.69,-1.45,-1.32,2.46,0.0
0.00,21.91,2.31,0.00,2.31,1.0
3.15,71.01,4.85,0.55,1.15,0.0
0.00,16.12,2.31,0.00,2.31,0.0
0.00,5.50,2.31,0.00,2.31,1.0
0.00,43.88,2.31,0.00,2.31,0.0
3.15,16.77,12.30,6.74,2.41,0.0
3.15,45.81,13.87,10.72,-0.81,0.0
3.15,59.58,4.45,-1.32,-0.73,0.0
0.00,146.75,2.31,0.00,2.31,0.0
3.15,0.47,2.66,-1.32,-0.11,1.0
3.15,45.44,9.13,6.74,-0.76,0.0
3.15,68.11,3.74,-1.32,1.91,0.0
3.15,27.24,2.75,-1.32,0.92,1.0
3.15,12.32,1.60,-1.32,0.42,1.0
3.15,68.19,14.78,10.72,-0.35,0.0
3.15,63.02,2.27,-1.32,1.08,1.0
3.15,56.93,3.44,0.55,-0.26,1.0
3.15,69.07,10.23,6.27,0.81,0.0
3.15,147.21,0.09,-1.32,-1.75,0.0
3.15,12.12,1.51,-1.32,-0.33,1.0
-2.60,-3.32,3.43,5.07,1.46,1.0
3.15,63.47,5.59,5.07,-1.98,0.0
0.00,47.98,2.31,0.00,2.31,0.0
1.51,0.63,2.05,0.26,0.28,1.0
0.00,13.07,2.31,0.00,2.31,1.0
3.15,46.88,1.67,-1.32,-0.17,0.0
3.15,20.09,4.56,-1.32,2.72,1.0
3.15,2.95,3.07,-1.32,1.24,1.0
-2.60,19.71,-2.67,-1.32,1.25,1.0
0.00,36.18,2.31,0.00,2.31,0.0
1.89,-2.37,2.39,0.33,0.66,1.0
3.15,231.87,16.90,10.72,3.03,0.0
1.89,4.27,0.51,-1.36,0.62,1.0
3.15,230.43,12.29,6.74,2.40,0.0
-7.36,99.13,-5.30,0.55,1.51,0.0
3.15,10.38,3.43,-1.32,2.24,1.0
3.15,28.66,11.72,6.74,0.79,0.0
3.15,4.19,1.76,-1.32,-0.08,1.0
3.15,24.53,2.50,-1.32,0.67,1.0
1.32,-1.18,2.50,2.13,0.20,1.0
3.15,20.08,5.38,0.55,1.67,1.0
3.15,20.36,9.57,5.07,0.16,0.0
0.00,66.45,2.31,0.00,2.31,1.0
3.15,49.93,11.48,6.74,1.59,1.0
3.15,18.39,12.08,6.74,1.01,0.0
-2.60,7.64,-4.88,-1.32,-0.97,1.0
3.15,38.66,1.78,-1.32,-0.06,1.0
-2.60,25.15,-3.78,0.55,-1.73,1.0
3.15,35.95,3.34,-1.32,2.16,0.0
1.85,-0.92,2.09,0.32,0.41,1.0
3.15,7.70,5.00,0.55,-0.02,0.0
0.00,80.39,2.31,0.00,2.31,0.0
3.15,45.86,2.21,-1.32,0.38,0.0
1.21,3.34,1.54,0.21,0.12,1.0
3.15,11.11,4.89,0.55,1.18,1.0
2.01,0.07,1.68,-0.18,-0.15,0.0
3.15,23.99,1.86,-1.32,0.67,1.0
3.15,139.29,2.85,-0.05,0.40,0.0
3.15,66.82,11.90,6.74,0.72,0.0
0.00,57.41,2.31,0.00,2.31,1.0
3.15,32.27,12.20,6.74,1.06,0.0
0.00,28.05,2.31,0.00,2.31,0.0
3.15,22.94,9.92,5.07,1.69,0.0
3.15,8.27,3.02,-1.32,1.84,1.0
2.99,6.38,0.03,-1.39,-0.92,0.0
0.00,15.02,2.31,0.00,2.31,1.0
0.00,0.18,1.99,0.00,1.99,1.0
3.15,162.80,2.94,-1.32,1.10,0.0
0.00,65.59,2.31,0.00,2.31,1.0
3.15,10.77,5.07,0.55,0.66,1.0
3.15,38.07,1.57,-1.32,-0.26,1.0
2.01,0.48,1.42,-2.07,1.49,1.0
3.15,28.38,4.27,0.55,-0.52,0.0
3.15,144.97,9.80,5.07,0.27,0.0
2.23,11.81,1.26,0.39,-0.71,1.0
0.00,210.05,2.31,0.00,2.31,0.0
3.15,52.47,4.43,0.55,1.38,0.0
3.15,77.00,15.65,10.72,1.78,0.0
3.15,31.48,8.57,6.27,-0.85,0.0
0.00,27.35,2.31,0.00,2.31,1.0
1.21,7.82,-2.57,-3.43,0.31,0.0
1.36,0.11,6.02,4.63,0.02,1.0
0.00,64.18,2.31,0.00,2.31,0.0
3.15,31.68,1.93,-1.32,0.10,0.0
0.00,23.85,2.31,0.00,2.31,0.0
3.15,4.58,1.20,-1.32,-0.64,1.0
3.15,6.59,2.78,-1.32,1.59,1.0
0.00,2.34,1.72,0.00,1.72,1.0
3.15,256.48,9.52,5.07,-0.58,0.0
3.15,116.68,-1.33,-1.32,-3.16,1.0
0.00,237.81,2.31,0.00,2.31,0.0
0.00,82.44,2.31,0.00,2.31,0.0
3.15,72.72,4.80,0.55,1.10,0.0
0.00,6.58,2.31,0.00,2.31,1.0
-2.60,38.66,0.09,0.55,2.14,0.0
2.65,0.72,0.14,-1.57,-0.28,0.0
0.00,33.58,2.31,0.00,2.31,1.0
-2.60,-0.17,3.20,6.74,-0.44,1.0
3.15,91.56,7.60,5.07,-0.63,0.0
3.15,5.41,5.11,1.81,0.80,0.0
3.15,-2.93,3.58,0.55,0.38,1.0
3.15,49.95,1.72,-1.32,-0.11,0.0
3.15,11.61,3.10,-1.32,1.27,0.0
3.15,0.95,4.20,-1.32,2.37,1.0
-4.33,6.69,-6.28,-2.20,0.90,1.0
-2.60,34.51,-3.13,-1.32,1.44,1.0
0.00,263.03,2.31,0.00,2.31,0.0
2.42,6.87,11.02,8.23,-0.45,0.0
-2.60,7.91,-5.23,-1.32,-0.66,1.0
3.15,31.31,-2.55,-0.12,-4.94,1.0
3.15,18.19,15.69,10.72,0.53,0.0
3.15,-1.16,2.72,-1.32,2.04,1.0
0.00,216.82,2.31,0.00,2.31,0.0
3.15,-8.75,13.58,10.72,0.21,1.0
1.97,6.50,7.61,4.20,0.76,0.0
0.00,90.58,2.31,0.00,2.31,0.0
0.00,21.77,2.31,0.00,2.31,1.0
3.15,30.14,3.17,-1.32,1.98,1.0
3.15,145.42,8.72,5.07,1.15,0.0
1.82,4.86,-1.73,-2.29,-1.25,0.0
-2.60,12.50,-4.66,-1.32,-0.09,1.0
3.15,56.45,2.26,-1.32,1.08,1.0
1.10,-0.53,3.39,2.34,0.44,1.0
3.15,10.36,3.73,-1.32,2.54,1.0
0.00,20.11,2.31,0.00,2.31,1.0
3.10,4.83,3.58,-1.34,1.82,1.0
3.15,66.08,2.88,-1.32,1.04,1.0
3.15,123.16,12.03,6.74,2.79,0.0
1.89,3.11,0.06,-2.20,0.37,1.0
3.15,50.31,2.86,-0.81,-0.47,0.0
3.15,58.20,3.15,-1.32,1.31,1.0
-2.60,53.39,3.88,5.07,1.41,0.0
3.15,-0.32,6.39,6.27,-1.88,0.0
2.91,1.72,1.72,-1.43,0.23,1.0
3.15,33.03,5.74,1.81,0.77,0.0
3.15,20.15,3.87,-1.32,2.03,1.0
3.15,0.55,15.94,10.72,1.08,0.0
2.42,1.01,0.17,-1.72,-0.53,1.0
2.27,2.01,0.64,-1.83,-0.66,0.0
0.00,2.35,2.31,0.00,2.31,1.0
0.00,2.93,2.31,0.00,2.31,1.0
3.15,40.44,0.44,-1.32,-1.39,0.0
0.00,28.63,2.31,0.00,2.31,0.0
3.15,26.05,11.51,6.74,1.62,0.0
-7.36,10.29,-5.70,0.55,1.11,1.0
3.15,43.33,-0.33,-1.32,-2.17,1.0
1.74,1.14,-1.05,-2.39,-0.40,1.0
3.15,0.93,-0.58,-1.32,-2.41,1.0
3.15,6.76,-1.23,-1.32,-3.07,1.0
3.15,117.53,11.39,6.27,0.72,0.0
1.32,-0.54,2.35,2.13,0.05,1.0
1.44,3.22,-0.80,-2.89,0.65,1.0
-2.60,7.39,-6.42,-1.32,-1.85,0.0
-7.36,22.20,-8.70,-1.32,-0.02,1.0
3.15,2.84,2.69,-1.32,1.50,1.0
0.00,35.77,2.31,0.00,2.31,1.0
2.04,2.73,0.04,-2.04,0.68,1.0
3.15,63.50,4.44,-1.32,-4.98,0.0
3.15,4.69,1.01,-1.32,-0.83,0.0
3.15,8.27,3.26,0.55,-0.44,1.0
0.00,21.27,2.31,0.00,2.31,1.0
3.15,18.41,0.83,-1.32,-0.36,1.0
0.00,5.87,2.31,0.00,2.31,1.0
3.15,76.85,4.91,-1.32,1.93,0.0
3.15,87.94,4.89,0.55,-0.09,0.0
1.97,2.67,5.71,3.17,1.23,0.0
1.74,1.00,7.77,5.92,0.12,1.0
3.15,5.91,-0.12,-1.32,-1.31,1.0
0.00,123.35,2.31,0.00,2.31,0.0
3.15,34.41,14.86,10.72,1.64,0.0
0.00,5.61,2.31,0.00,2.31,1.0
1.70,2.39,0.52,0.30,-1.48,1.0
0.00,176.63,2.31,0.00,2.31,1.0
3.15,21.26,10.71,6.27,-0.00,0.0
1.51,-1.99,5.93,3.23,0.51,1.0
3.15,182.23,6.23,1.81,0.10,0.0
3.15,97.12,-0.58,-1.32,-2.41,0.0
3.15,39.89,-0.45,-1.32,-2.28,0.0
3.15,0.43,4.06,-1.32,2.23,1.0
0.00,152.85,2.31,0.00,2.31,0.0
3.15,127.24,9.51,5.07,-1.17,0.0
1.85,1.67,1.46,0.32,-0.72,1.0
-7.36,9.32,-6.67,-1.32,2.00,1.0
3.15,31.18,1.60,-1.32,0.42,1.0
3.15,48.80,2.80,-1.32,1.62,1.0
3.15,5.17,7.36,0.55,2.49,1.0
0.00,11.93,2.31,0.00,2.31,1.0
1.44,0.54,1.80,-0.25,0.61,1.0
3.15,9.42,11.12,6.74,1.23,1.0
-2.60,5.64,-3.23,-1.32,0.69,1.0
3.15,6.26,-0.26,-1.32,-2.10,1.0
3.15,14.01,0.64,-1.32,-0.54,1.0
3.15,65.76,4.19,-1.32,2.35,1.0
3.03,-0.32,-1.62,-1.37,-2.78,1.0
3.15,31.09,3.43,0.55,-1.02,0.0
3.15,42.36,3.80,-1.32,1.96,1.0
3.15,32.90,3.33,-1.32,1.49,1.0
2.99,16.63,0.90,-1.39,-0.05,1.0
3.15,16.01,2.72,-0.81,1.03,1.0
3.15,68.30,2.52,-1.32,1.33,0.0
3.15,9.27,2.13,-1.32,0.29,0.0
3.15,58.80,3.09,0.55,-0.62,0.0
1.82,5.86,3.37,0.32,1.24,0.0
3.15,11.25,3.70,0.55,-0.00,0.0
0.00,7.73,2.31,0.00,2.31,1.0
3.15,40.50,9.77,5.07,0.32,0.0
3.15,26.48,0.82,-1.32,-1.01,1.0
-7.36,17.41,-8.37,-1.32,0.31,1.0
2.20,5.13,2.73,0.38,0.15,1.0
3.15,6.85,14.22,10.72,0.35,0.0
2.50,-1.19,1.67,-1.67,0.40,1.0
3.15,60.92,2.46,0.55,-0.59,1.0
-7.36,27.67,-9.47,-1.32,-0.14,1.0
3.15,5.84,0.42,-1.32,-1.41,1.0
3.15,21.25,4.93,0.55,0.14,0.0
3.15,30.03,10.16,6.27,-0.51,0.0
0.00,173.91,2.31,0.00,2.31,1.0
-7.36,6.96,-6.35,0.55,1.11,1.0
-2.60,6.12,4.92,6.27,1.25,1.0
2.23,5.82,1.05,-1.86,0.68,1.0
0.00,145.34,2.31,0.00,2.31,0.0
3.15,103.00,12.51,10.72,-0.71,0.0
3.15,35.69,4.16,-1.32,2.32,0.0
3.15,33.65,10.24,5.07,0.77,0.0
0.00,10.63,2.31,0.00,2.31,1.0
-2.60,22.98,0.52,5.07,-1.30,0.0
0.00,5.87,2.31,0.00,2.31,0.0
3.15,16.98,7.68,5.07,-0.55,1.0
3.15,62.13,7.77,5.07,0.19,0.0
0.00,240.45,2.31,0.00,2.31,0.0
3.15,48.15,9.31,5.07,1.08,0.0
3.15,14.79,2.06,-1.32,0.23,1.0
3.15,17.71,4.84,0.55,0.43,0.0
0.00,31.51,2.31,0.00,2.31,0.0
-7.36,80.97,-5.70,0.55,1.76,0.0
0.00,74.61,2.31,0.00,2.31,0.0
3.15,17.50,2.43,-1.32,0.59,1.0
3.15,87.08,2.84,0.55,-0.21,1.0
0.00,35.73,2.31,0.00,2.31,1.0
3.15,94.47,3.66,-1.32,0.56,0.0
0.00,132.58,2.31,0.00,2.31,0.0
3.15,0.69,2.99,-1.32,1.15,1.0
2.91,11.70,-1.01,-1.43,-1.85,0.0
3.15,227.45,15.15,10.72,-0.94,0.0
3.15,54.53,-3.77,-1.32,-5.60,1.0
1.67,4.47,-0.08,-2.50,0.76,1.0
2.20,1.54,0.59,-1.89,0.94,0.0
2.91,3.49,1.90,-1.43,0.42,1.0
-2.60,149.85,3.77,5.07,-2.47,0.0
3.15,10.61,2.74,-1.32,0.90,0.0
3.15,147.57,7.30,5.07,-0.93,0.0
3.15,37.22,7.85,5.07,0.27,0.0
3.15,10.16,2.74,-1.32,-0.03,1.0
3.15,55.92,7.52,5.07,-0.06,1.0
3.15,21.29,14.40,10.72,1.18,1.0
0.00,126.63,2.31,0.00,2.31,1.0
3.10,12.53,8.70,10.54,-4.95,0.0
3.15,63.96,4.19,-1.32,1.41,1.0
0.00,6.73,2.31,0.00,2.31,1.0
3.07,1.77,4.72,0.75,0.90,0.0
0.00,16.93,2.31,0.00,2.31,0.0
3.15,-2.22,11.39,6.74,2.01,1.0
3.15,56.32,8.70,5.07,1.12,0.0
0.00,164.92,2.31,0.00,2.31,0.0
0.00,38.17,2.31,0.00,2.31,0.0
3.15,166.89,6.62,0.55,1.64,0.0
3.15,167.16,0.89,-1.32,-0.95,0.0
1.93,1.98,0.28,-2.15,0.50,1.0
1.44,0.36,-0.55,-2.89,0.90,1.0
3.15,6.68,1.74,-1.32,0.56,1.0
3.15,46.93,4.47,0.55,0.77,0.0
3.15,143.37,7.90,5.07,-1.52,0.0
0.00,78.28,2.31,0.00,2.31,1.0
1.55,-0.96,1.72,2.50,-1.83,1.0
3.15,30.25,2.38,0.55,-1.32,1.0
2.91,-0.53,0.57,-1.43,0.24,1.0
1.74,1.92,0.23,-2.39,0.19,1.0
3.15,11.56,16.63,12.18,-1.65,0.0
2.50,0.33,1.99,-1.67,1.15,1.0
3.15,24.25,2.29,-1.32,0.45,1.0
3.15,71.74,1.96,-1.32,0.78,0.0
3.15,152.62,4.16,0.55,-0.80,0.0
0.00,24.61,2.31,0.00,2.31,0.0
0.00,190.79,2.31,0.00,2.31,0.0
3.15,74.61,0.66,-1.32,-2.10,0.0
2.35,7.87,0.48,-1.77,-0.09,1.0
3.15,45.72,2.56,-1.32,0.73,0.0
3.15,25.11,10.82,5.07,1.34,0.0
3.15,-2.82,6.05,5.07,-1.03,0.0
3.15,149.96,1.72,-1.32,-0.12,0.0
3.15,17.83,3.02,0.55,-0.68,0.0
2.84,21.80,2.11,4.57,-5.30,0.0
3.15,52.15,6.26,1.81,-0.02,0.0
3.15,28.38,1.69,-1.32,-0.14,1.0
-2.60,32.09,-2.42,-1.32,1.49,0.0
3.15,61.61,8.54,6.74,-0.69,1.0
3.15,25.72,-1.23,-1.32,-3.06,1.0
3.15,13.58,2.75,-1.32,-0.16,1.0
3.15,8.60,10.71,6.27,-1.16,0.0
3.15,29.61,6.09,-1.32,1.64,0.0
3.15,4.16,0.96,-1.32,-0.22,1.0
3.15,13.38,3.82,-1.32,1.99,1.0
3.15,45.72,3.17,-1.32,1.34,0.0
3.15,144.36,4.31,0.55,-0.49,0.0
3.15,4.23,2.28,-0.81,0.60,1.0
3.15,8.22,4.00,0.55,0.30,0.0
0.00,-0.13,1.81,0.00,2.31,0.0
-3.18,8.09,-2.68,0.45,0.05,1.0
2.12,-0.32,1.60,-1.96,1.95,1.0
3.15,75.73,2.74,-1.32,0.91,0.0
3.15,23.25,15.93,10.72,0.77,0.0
3.15,2.30,1.53,-1.32,-0.31,1.0
3.15,239.45,1.58,-1.32,-0.26,0.0
1.93,11.35,0.65,-2.15,0.87,0.0
0.00,10.42,2.31,0.00,2.31,0.0
-7.96,11.44,-8.36,-1.43,1.03,1.0
0.00,64.44,2.31,0.00,2.31,0.0
3.15,31.53,3.27,-1.32,2.09,0.0
1.51,-0.66,3.51,2.44,0.06,1.0
3.15,41.93,2.15,-1.32,0.96,0.0
3.15,98.60,11.04,5.07,1.84,0.0
3.15,-5.35,5.82,0.55,1.36,0.0
3.15,237.86,3.32,-1.32,1.48,0.0
3.15,24.56,10.24,6.74,0.35,0.0
-7.36,7.93,-7.40,-1.32,1.28,1.0
3.15,7.78,1.86,-1.32,0.03,1.0
3.15,12.53,2.56,-1.32,1.37,1.0
3.15,61.21,1.58,-0.81,-0.11,1.0
3.15,147.83,0.23,-1.32,-0.95,0.0
3.15,1.83,6.85,1.81,1.89,1.0
0.00,40.62,2.31,0.00,2.31,1.0
3.15,59.61,10.36,6.74,1.12,0.0
3.15,42.20,9.58,6.74,-1.24,0.0
1.17,2.13,2.37,0.20,0.99,1.0
1.17,0.26,1.45,0.20,0.72,1.0
3.15,99.31,4.63,0.55,-0.22,0.0
-7.36,13.47,-5.66,0.55,-0.10,0.0
3.07,5.22,3.43,-1.36,1.72,1.0
3.15,3.92,2.06,-1.32,0.88,1.0
3.15,49.64,0.41,-1.32,-1.43,0.0
3.15,-2.94,3.20,-1.32,2.51,1.0
3.15,-0.03,3.32,-1.32,2.63,1.0
1.82,1.52,0.56,-2.29,1.03,1.0
3.15,125.50,5.15,-1.32,0.70,0.0
3.15,14.95,3.43,-1.32,1.60,1.0
3.15,25.49,10.71,6.27,-0.66,0.0
0.00,41.25,2.31,0.00,2.31,1.0
-7.36,26.19,-9.46,-1.32,-0.78,1.0
0.00,506.84,2.31,0.00,2.31,0.0
-7.36,19.15,-7.95,-1.32,0.73,0.0
3.15,54.18,4.45,-1.32,-2.45,0.0
0.00,61.31,2.31,0.00,2.31,0.0
1.93,0.64,0.12,-2.15,-0.80,0.0
3.15,3.66,3.01,-1.32,1.17,1.0
3.15,8.12,1.89,0.55,-1.81,0.0
2.65,8.19,-0.54,-1.57,-1.62,0.0
0.00,-0.89,1.22,0.00,1.72,0.0
3.15,47.51,5.95,0.55,1.57,0.0
3.15,54.28,3.29,-1.32,1.45,0.0
2.91,0.33,3.71,-1.43,2.23,1.0
3.15,23.48,13.36,10.72,-0.51,0.0
0.00,14.32,2.31,0.00,2.31,1.0
3.15,21.46,4.26,-1.32,2.43,1.0
-7.36,107.89,-6.40,-1.32,2.28,1.0
1.89,4.21,5.64,3.76,-0.01,1.0
2.04,11.68,0.36,-2.04,0.35,1.0
3.15,7.98,3.45,0.55,-0.26,1.0
0.00,129.79,2.31,0.00,2.31,0.0
3.15,24.93,4.23,-1.32,2.39,1.0
3.15,38.40,9.65,5.07,2.07,0.0
3.15,14.97,4.03,-1.32,2.19,1.0
3.15,29.86,2.65,-1.32,0.82,0.0
-2.60,4.76,-4.34,-1.32,-0.42,1.0
3.15,37.09,11.28,6.74,1.39,0.0
2.50,-0.09,1.33,-1.03,0.36,1.0
0.00,62.27,2.31,0.00,2.31,0.0
0.00,178.53,2.31,0.00,2.31,0.0
0.00,-1.26,1.81,0.00,2.31,1.0
1.89,14.18,-0.39,-2.20,-0.09,1.0
3.15,7.93,-0.15,-1.32,-1.98,1.0
0.00,76.41,2.31,0.00,2.31,0.0
3.15,-1.68,2.01,0.55,-0.54,1.0
0.00,6.76,2.31,0.00,2.31,1.0
1.29,-0.69,2.75,0.22,0.60,1.0
3.15,51.67,0.49,-1.32,-1.35,0.0
3.15,19.43,0.43,-1.32,-0.76,1.0
3.15,113.08,15.73,10.72,0.59,0.0
3.15,102.46,11.27,6.27,0.79,0.0
0.00,93.54,2.31,0.00,2.31,1.0
3.15,20.75,1.10,-1.32,-0.73,1.0
0.00,17.48,2.31,0.00,2.31,0.0
0.00,14.68,2.31,0.00,2.31,1.0
3.15,2.89,2.40,-1.32,1.22,1.0
-2.60,82.53,-2.28,-1.32,0.38,0.0
3.15,19.94,3.22,-0.81,0.00,0.0
-7.36,39.01,-6.92,-1.32,1.76,1.0
3.15,63.32,6.17,0.55,2.47,0.0
3.15,-3.03,13.21,10.72,-0.17,1.0
3.15,80.09,3.75,0.55,0.05,1.0
3.15,18.64,3.93,-1.32,2.74,1.0
3.15,12.02,3.43,-1.32,1.59,1.0
2.76,6.82,0.05,-1.51,-0.56,1.0
3.15,31.55,4.35,-0.12,0.05,0.0
3.15,28.54,10.25,6.27,0.83,0.0
2.35,8.83,-0.36,-1.77,-0.93,1.0
0.00,147.59,2.31,0.00,2.31,0.0
0.00,0.45,2.21,0.00,2.21,1.0
0.00,12.74,2.31,0.00,2.31,1.0
3.15,170.71,13.04,10.72,-0.18,0.0
0.00,92.13,2.31,0.00,2.31,0.0
0.00,37.77,2.31,0.00,2.31,0.0
3.15,33.53,2.96,-1.32,1.78,1.0
-3.73,5.51,-5.38,-1.89,0.24,1.0
3.15,46.34,10.17,6.27,0.75,0.0
-2.60,1.34,1.84,5.07,-0.64,1.0
2.91,12.36,2.46,0.51,-0.97,0.0
-2.60,155.67,-2.87,-1.32,1.70,0.0
2.20,9.01,0.85,-1.89,0.55,1.0
-11.15,6.49,-7.68,3.35,0.12,1.0
0.00,-1.36,1.81,0.00,2.31,1.0
0.00,19.09,2.31,0.00,2.31,1.0
-2.60,35.17,0.50,5.07,-1.32,1.0
3.15,17.17,2.13,-1.32,0.94,1.0
-2.60,7.82,1.62,5.07,-0.86,0.0
2.16,2.95,-0.74,-1.93,-0.31,1.0
0.00,0.83,2.31,0.00,2.31,0.0
0.00,39.86,2.31,0.00,2.31,0.0
0.00,17.74,2.31,0.00,2.31,1.0
3.15,5.17,1.99,-1.32,0.16,1.0
3.10,2.42,1.92,-1.34,0.81,1.0
0.00,0.15,2.31,0.00,2.31,0.0
3.15,123.65,12.89,7.91,0.53,0.0
3.15,6.37,2.89,-1.32,1.05,0.0
2.42,1.28,0.71,-1.72,0.66,1.0
3.15,27.40,9.78,10.72,-4.09,0.0
3.15,52.90,10.47,6.74,0.58,0.0
3.15,26.33,-0.34,-1.32,-2.18,0.0
2.20,1.67,0.20,-1.89,-0.10,1.0
3.15,77.70,5.30,5.07,-2.28,0.0
2.42,5.32,1.44,-1.72,0.74,1.0
3.15,67.98,-0.69,-1.32,-2.53,0.0
3.15,123.51,3.13,-1.32,1.30,1.0
0.00,23.35,2.31,0.00,2.31,0.0
0.00,14.10,2.31,0.00,2.31,1.0
2.73,9.23,2.05,-0.13,-1.50,0.0
3.15,42.28,8.70,5.07,0.47,0.0
-3.18,21.73,-1.89,-1.62,-0.89,0.0
3.15,34.09,4.32,0.55,1.27,0.0
-2.60,222.38,-2.71,-1.32,1.21,0.0
3.15,38.25,8.45,5.07,0.22,0.0
-7.36,44.97,-0.12,5.07,2.17,0.0
3.15,79.80,-0.83,-1.32,-2.67,0.0
1.63,1.43,-0.51,-2.56,0.41,1.0
1.29,2.70,3.24,-3.23,0.67,1.0
2.46,2.20,2.08,-1.69,1.31,1.0
3.15,13.54,4.63,-1.32,1.69,0.0
3.15,43.92,1.98,-1.32,0.14,1.0
0.00,0.57,1.94,0.00,1.94,1.0
1.55,4.35,0.62,-1.65,0.72,1.0
0.00,0.77,2.31,0.00,2.31,1.0
-4.81,5.51,-0.21,3.64,0.04,1.0
3.15,3.95,0.78,-1.32,-1.05,1.0
3.15,12.87,4.14,0.55,0.44,0.0
2.65,0.02,1.85,-1.57,0.77,1.0
0.00,-0.13,1.81,0.00,2.31,1.0
3.03,2.38,9.70,6.47,0.20,1.0
3.15,50.06,9.68,5.07,0.16,0.0
3.15,74.55,9.50,5.07,1.27,0.0
3.15,73.18,4.12,-1.32,2.28,1.0
0.00,19.02,1.94,0.00,1.94,0.0
3.15,27.88,5.69,1.81,0.72,0.0
0.00,1.86,2.31,0.00,2.31,1.0
3.15,-2.47,6.82,1.81,1.18,0.0
3.15,12.57,2.68,0.77,-0.60,1.0
0.00,-0.66,1.22,0.00,1.72,1.0
3.15,145.98,1.56,-1.32,-0.27,0.0
-2.60,173.27,-3.72,-1.32,-0.84,0.0
-2.60,23.79,2.97,5.07,-0.55,1.0
3.15,60.16,3.40,0.55,0.35,1.0
-2.60,27.18,-2.39,-1.32,0.46,1.0
3.15,40.79,2.06,-1.32,0.23,1.0
3.03,0.31,3.36,-1.37,1.71,1.0
0.00,42.65,2.31,0.00,2.31,0.0
3.15,19.95,1.11,-1.32,-0.72,0.0
3.15,35.37,5.07,-1.32,3.23,1.0
